,NUTR_CONT4,NUTR_CONT2,NUTR_CONT3,DESC_KOR
58841,0.0,15.0,0.6,페이퍼보트 구아바 드링크
58842,0.0,30.0,0.0,페이퍼보트 리치 드링크
58843,0.0,30.0,0.0,페이퍼보트 망고 드링크
58844,0.0,166.0,0.0,페이퍼보트 망고 드링크
58845,0.0,27.0,0.0,페이퍼보트 사과 드링크
58846,0.0,24.0,0.0,페이퍼보트 오렌지 드링크
58847,1.5,85.2,4.6,유기농 라이스 위드 애플 쿠키
58848,0.3,44.0,0.0,에너지 포도당캔디 라즈베리향
58849,0.3,44.0,0.0,에너지 포도당캔디 복숭아향
58850,0.3,44.0,0.0,에너지 포도당캔디 블랙커런트향
58851,0.3,44.0,0.0,에너지포도당캔디 체리향
58852,0.0,14.0,0.0,콤파스 빅 민트-스피어민트 아이스
58853,0.4,72.0,4.6,믹스 모나카
58854,0.0,13.0,1.0,산들해 아로니아원액 골드
58855,0.0,11.0,0.5,산들해포도즙
58856,0.0,9.0,0.3,산들해 복분자원액 골드
58857,0.0,13.0,0.0,산들해블루베리원액골드
58858,0.0,10.0,0.0,산들해오디원액골드
58859,0.0,8.0,0.0,산들해 아로니아 농축액
58860,0.02,0.08,0.01,에노스 앤 카노스
58861,0.0,0.0,13.0,블루베리 쿠키 치즈케이크(N)
58862,5.0,13.0,2.0,우리밀 초코치즈케이크
58863,0.0,0.0,15.0,호두 당근 케이크
58864,0.2,15.0,15.0,콜라겐 비타정
58865,0.0,28.0,0.0,바로 느껴지는 레몬밤
58866,5.0,43.0,13.0,베이비락 맛있는 튼튼초유
58867,6.0,66.0,19.0,하니웰 초유
58868,0.0,23.0,31.0,엘-아르기닌 1000 플러스
58869,0.2,15.0,15.0,콜라겐 히알루론산 비타정
58870,0.0,10.0,1.0,제주 자연담은 키위 케일즙
58871,0.0,7.0,0.0,제주 자연담은 한라봉 당근즙
58872,0.0,17.0,0.7,그대로 갈아만든 단호박바나나 퓨레
58873,0.0,3.0,0.7,자연담은 노니
58874,0.0,14.0,1.0,산들내음 제주 유기농 감귤
58875,0.0,11.0,0.0,제주 ABC 주스
58876,0.0,13.0,0.0,한라봉 담은 감귤주스
58877,0.0,19.0,0.0,오직 국내산 배도라지즙
58878,0.0,9.0,0.0,그대로 갈아만든 배 퓨레
58879,0.0,4.0,0.0,유기농 레드 비트즙
58880,0.0,16.0,0.0,목맑은날
58881,21.2,58.8,7.0,트레디셔널 화이트초콜렛 마카다미아 쿠키 생지
58882,21.2,58.8,7.0,트레디셔널 화이트초콜렛 마카다미아 쿠키 생지(5.1KG)
58883,0.0,9.0,0.7,1925 오차드 몽모랑시 타트체리 주스
58884,0.0,9.0,0.7,NFC 몽모랑시 타트체리주스
58885,0.0,9.0,0.7,센트럴가든 몽모랑시 타트체리 주스
58886,23.0,37.0,3.0,참깨라면타임
58887,21.0,42.0,3.8,쟈키쟈키
58888,18.0,37.0,3.0,야채타임DIP
58889,19.0,44.0,5.0,스모키베이컨칩
58890,19.6,42.0,5.0,꽃게랑WASABI
58891,20.0,43.0,5.0,꽃게랑 불짬뽕
58892,21.0,44.0,5.0,꽃게랑 김
58893,21.0,43.0,4.5,꽃게랑
58894,2.0,4.5,3.3,빙그레 우유 저지방&고칼슘
58895,2.0,21.0,3.2,딸기타임
58896,8.0,27.0,7.0,빙그레 바나나맛 우유
58897,8.0,25.0,6.0,빙그레 바닐라맛 우유
58898,7.0,27.0,6.0,빙그레 딸기맛 우유
58899,3.6,21.0,6.5,빙그레 바나나맛 우유 Light
58900,11.0,55.0,10.0,딸기우유
58901,7.5,26.0,6.0,빙그레 밀크티맛 단지
58902,2.7,9.0,2.0,요플레 라이트
58903,1.0,14.0,2.0,요플레 오리지널 망고스틴
58904,3.2,15.0,2.8,요플레 포미 블루베리
58905,3.2,15.0,2.8,요플레 포미 복숭아
58906,3.1,14.5,2.6,요플레 SEASON-UP
58907,3.0,14.5,2.6,요플레 SEASON-UP 체리&베리
58908,3.1,15.0,2.6,요플레 SEASON-UP 멜론
58909,2.4,12.0,3.0,요플레 오리지널 패션프루트
58910,2.5,10.0,10.4,요플레 프로틴 플레인
58911,2.2,14.0,9.0,요플레 프로틴 블루베리
58912,2.5,14.0,3.0,요플레 플레인
58913,1.1,12.0,2.0,요플레 Smooth 딸기바나나
58914,2.5,11.0,3.0,요플레 Smooth 플레인
58915,3.5,6.0,3.0,요플레 플레인 화이트
58916,3.8,6.5,3.2,요플레 포미 플레인
58917,14.4,72.0,18.0,요플레 밀 호박고구마&amp;사과
58918,2.5,13.0,3.0,요플레 오리지널 복숭아
58919,7.0,28.0,4.7,흑임자 붕어싸만코
58920,0.4,18.0,0.0,빙그레 무지바
58921,5.0,20.0,1.8,비비빅 더프라임 쑥
58922,6.0,15.0,2.0,투게더 녹차 초코
58923,7.0,36.0,3.0,녹차붕어싸만코
58924,5.0,18.0,1.0,메로나
58925,2.5,26.0,0.5,더위사냥 커피
58926,7.0,37.0,2.0,떡붕어싸만코
58927,14.0,15.0,3.0,끌레도르 바닐라바
58928,12.0,32.0,3.0,끌레도르 와플콘 밀크&녹차
58929,13.0,30.0,3.0,빙그레 슈퍼콘 쿠앤크
58930,11.0,34.0,3.0,요맘때 플레인 콘
58931,8.0,17.0,2.0,쿠앤크 클래식
58932,2.6,7.0,3.0,제티 초코 아이스
58933,9.0,16.0,2.0,그라시아 쿠앤크 1993
58934,15.0,28.0,4.0,끌레도르 쿠키앤초코
58935,2.2,18.0,1.0,요맘때 복숭아
58936,7.0,35.0,2.0,참붕어싸만코
58937,7.0,35.0,2.0,참붕어싸만코 클래식
58938,7.0,37.0,2.0,떡붕어싸만코 1991
58939,8.4,26.0,3.0,제티 쿠앤크 아이스
58940,4.5,27.0,0.0,더위사냥 키위슬러시
58941,0.0,17.0,0.0,생귤탱귤 유자
58942,11.0,38.0,2.0,요맘때 슈팅스타
58943,21.0,22.0,2.0,엔초 바나나
58944,1.5,22.0,1.3,메로나 피나콜라다
58945,7.0,37.0,2.5,멘붕어싸만코
58946,0.0,32.0,1.0,졸음사냥
58947,8.0,14.0,1.0,까페오레 COFFEE
58948,21.0,21.0,2.6,엔초
58949,12.0,26.0,3.0,빙그레 슈퍼콘 딸기
58950,5.0,17.0,3.0,비비빅 더프라임 흑임자
58951,0.4,17.0,0.0,빙그레 라이언바
58952,12.0,32.0,3.4,끌레도르 소프트콘 밀크&초코
58953,2.2,18.0,1.0,요맘때 딸기
58954,5.0,14.0,1.5,투게더 스트로베리 밀크
58955,2.8,17.0,1.0,요맘때 플레인바
58956,12.0,33.0,3.0,요맘때 그릭콘 플레인
58957,7.0,22.0,1.0,카페25 카페라떼바
58958,1.5,28.0,3.0,B·B·BIG
58959,17.0,27.0,4.0,끌레도르 쿠키앤크림
58960,1.3,28.0,2.3,비비빅
58961,0.5,17.0,0.0,빙그레 어피치바
58962,14.0,30.0,3.0,빙그레 슈퍼콘 민트초코칩
58963,6.0,14.0,1.0,투게더 프로즌요거트 블루베리
58964,5.5,18.0,3.0,비비빅 더프라임 인절미
58965,12.0,20.0,2.0,끌레도르 크림치즈바 레몬
58966,11.0,33.0,3.0,요맘때 그릭콘 믹스베리
58967,2.2,20.0,1.4,메로나 코코넛
58968,19.0,24.0,2.0,엔초 민트
58969,15.0,23.0,2.0,끌레도르 라즈베리 다크초콜릿
58970,6.0,13.0,1.0,투게더 흑임자
58971,7.0,35.0,2.0,초코붕어싸만코 CRUNCH
58972,14.0,20.0,2.0,끌레도르 베리믹스
58973,16.0,35.0,4.0,끌레도르 크림치즈콘
58974,1.5,14.0,1.0,빙그레 캔디바
58975,23.0,42.0,5.0,끌레도르 초코브라우니
58976,9.0,16.0,2.0,그라시아 쿠앤크
58977,15.0,29.0,3.0,빙그레 슈퍼콘 초코
58978,7.0,36.0,2.0,떡붕어싸만코
58979,16.0,24.0,3.0,끌레도르 에스프레소 커피
58980,6.0,19.0,2.0,쿠앤크
58981,1.2,15.0,0.0,빙그레 캔디바 레몬콜라
58982,7.0,14.0,2.0,투게더 프럴린&amp;아몬드
58983,12.0,18.0,2.0,끌레도르 크림치즈바
58984,5.0,19.0,0.0,메로나 밀크
58985,2.2,18.0,1.0,요맘때 복숭아
58986,1.8,22.0,0.7,메로나 황도
58987,12.5,21.0,3.0,끌레도르 레드카펫 치즈케익
58988,10.3,25.0,4.0,끌레도르 초코프레첼&브라우니
58989,5.0,11.0,2.0,투게더
58990,7.0,13.0,2.0,투게더 크림치즈 파인트
58991,10.0,19.0,3.0,끌레도르 레드카펫 치즈케익컵
58992,21.0,42.0,4.0,끌레도르 소프트콘 쿠키앤크림
58993,21.0,42.0,4.0,끌레도르 소프트콘 리치밀크
58994,14.0,25.0,3.0,빙그레 슈퍼콘 바닐라
58995,10.0,26.0,3.8,끌레도르  더블 쿠키 페스티벌
58996,9.0,12.0,2.0,THE 엑설런트 오리지널
58997,11.0,31.0,4.0,E메타콘 딸기
58998,10.0,17.0,2.0,투게더 시그니처 더블샷 바닐라
58999,9.0,19.0,2.0,투게더 시그니처 그린티라떼
59000,21.0,42.0,6.0,끌레도르 쿠앤크콘
59001,9.0,12.0,2.0,THE 엑설런트 클래식
59002,15.0,23.0,2.0,끌레도르 라즈베리 다크초콜릿
59003,10.0,21.0,3.0,끌레도르 쇼콜라 치즈케익컵
59004,18.0,21.0,2.0,끌레도르 쿠키앤크림
59005,14.0,16.0,4.0,끌레도르 초코
59006,11.0,15.0,2.7,THE엑설런트 바닐라의 꿈
59007,16.0,19.0,3.0,끌레도르 바닐라바
59008,9.7,14.0,26.0,투게더 시그니처 크림치즈
59009,16.0,20.0,2.0,끌레도르 에스프레소 커피
59010,18.0,27.0,3.6,엑설런트콘
59011,11.0,19.0,4.0,끌레도르 그린티
59012,0.0,9.0,0.0,쥬시쿨 트로피칼
59013,0.0,9.0,0.0,쥬시쿨 청포도
59014,0.0,9.0,0.0,쥬시쿨 자두
59015,0.0,9.0,0.0,쥬시쿨 복숭아
59016,0.0,9.0,0.0,쥬시쿨 파인애플
59017,2.5,12.0,3.0,요플레 클래식
59018,2.5,13.0,3.0,요플레 오리지널 포도
59019,2.5,13.0,3.0,요플레 오리지널 골드키위
59020,3.1,21.0,4.4,요플레 닥터캡슐 프로텍트 플레인
59021,2.8,12.0,3.5,요플레 짜먹는 키즈 포도
59022,1.4,6.0,1.8,요플레 짜먹는 키즈 딸기
59023,3.1,21.0,4.4,요플레 닥터캡슐 프로텍트 사과
59024,5.3,23.0,6.0,요플레 토핑 오트&애플시나몬
59025,5.5,23.0,6.0,요플레 토핑 다크초코
59026,3.1,21.0,4.4,요플레 닥터캡슐 프로텍트 베리믹스
59027,4.0,20.0,6.0,요플레 토핑 프레첼&초코청크
59028,2.5,12.0,3.0,요플레 클래식 크림치즈
59029,1.0,14.0,2.0,요플레 오리지널 망고스틴
59030,1.0,14.0,2.0,요플레 오리지널 패션푸르트
59031,4.0,20.0,5.0,요플레 토핑 화이트초코&쿠키크럼블
59032,2.5,13.0,3.0,요플레 오리지널
59033,2.6,13.0,3.0,요플레오리지널블루베리
59034,5.5,22.0,5.0,바나나맛우유
59035,8.0,27.0,7.0,빙그레 바나나맛 우유
59036,4.0,26.0,3.2,초코타임
59037,7.0,40.0,8.0,우유얌 초코
59038,6.0,34.0,8.0,우유얌 딸기
59039,0.0,16.0,2.0,요플레 바이오플레 사과
59040,0.0,16.0,2.0,요플레 바이오플레 청포도
59041,0.0,16.0,2.0,요플레 바이오플레 플레인
59042,2.5,20.0,1.0,요맘때딸기
59043,5.0,20.0,1.8,쿠앤크 피스타치오
59044,3.6,23.0,2.0,비비빅 더프라임 단호박
59045,2.2,18.0,1.0,요맘때 복숭아
59046,6.0,35.0,3.0,SAMANCO
59047,11.0,33.0,3.0,요맘때 그릭콘 믹스베리
59048,5.0,11.0,2.0,투게더 오리지널 바닐라
59049,9.34,39.38,13.97,불파네 수제화덕 고르곤베리 피자
59050,9.58,36.97,12.98,불파네 수제화덕 맛있는 치즈 피자
59051,8.96,30.79,12.78,불파네 수제화덕 매운 페페로니 피자
59052,7.56,32.93,14.77,불파네 수제화덕 바베큐 불고기 피자
59053,12.0,21.0,4.4,브라우니 판타지
59054,2.0,37.0,1.8,망고
59055,9.0,26.0,4.9,돌체아모레 - 초콜라또
59056,3.0,26.0,3.6,요고라또(진한맛)
59057,9.0,26.0,4.6,초코홀릭
59058,6.0,20.0,5.0,끄레마
59059,3.3,27.0,2.3,녹차
59060,2.1,29.0,1.6,복숭아
59061,7.0,23.0,4.3,피스타치오
59062,9.0,25.0,4.5,초코초코
59063,10.0,26.0,5.0,바치오
59064,8.0,23.0,2.4,딸기치즈
59065,10.0,24.0,3.6,호두
59066,5.0,21.0,4.3,카페라떼
59067,6.0,29.0,3.9,초콜라또
59068,16.0,48.0,8.0,마늘바게트
59069,9.5,47.0,10.0,우리쌀초코도너츠
59070,10.0,51.0,9.0,칼슘콩도너츠
59071,6.0,23.0,8.0,청정원 옛날소시지
59072,18.0,16.0,6.0,장푸드 옛날소시지
59073,3.3,3.7,2.7,곰곰 간식 소시지 치즈맛
59074,11.0,7.0,6.0,꼬마장사
59075,10.0,13.0,8.0,청정원 뿌까마또르 담백한 맛
59076,9.0,8.0,7.0,치즈킹꼬마장사
59077,2.9,4.0,3.0,청정원 크랩봉
59078,18.0,16.0,6.0,참피온소세지
59079,9.0,14.0,9.0,곰곰 간식 소시지 오리지널
59080,9.0,8.0,3.0,오륙도반찬소시지
59081,1.8,1.0,1.0,코가 큰 피노키오
59082,6.0,25.0,7.0,베스트코 옛날소시지
59083,2.2,16.0,1.0,입이심심할때 허니버터맛
59084,3.2,15.0,1.0,입이심심할때 와사비맛
59085,0.0,10.0,0.0,국민학교 달고나
59086,0.6,9.0,0.0,땅콩 달고나
59087,7.0,9.0,3.0,밀크 초코 피넛
59088,11.0,15.0,2.0,발롱 15구
59089,11.0,15.0,2.0,발롱 9구
59090,9.68,36.71,8.18,유산균 한입견과
59091,0.1,149.0,0.1,청포도캔디
59092,0.0,44.0,0.0,실론티 캔디
59093,0.0,44.0,0.0,솔의눈 캔디
59094,0.0,96.0,0.0,구로아메
59095,0.6,80.0,4.9,구미100 머스캐트
59096,0.4,76.0,4.0,구미100 믹스
59097,0.0,80.3,5.4,구미100그레이프
59098,0.0,154.0,0.0,니키아메
59099,10.0,124.0,6.0,라카아메
59100,40.0,38.0,9.7,리터 다크 아몬드 퀴노아 초콜릿 (100g)
59101,39.0,48.0,7.0,리터 딸기 요거트 큐브(7.44kg)
59102,33.0,53.0,6.9,리터 미니 초콜릿믹스 (150g)
59103,39.0,49.0,6.6,리터 스포트 딸기 요거트 초콜릿(100g)
59104,39.0,46.0,8.3,리터 스포트 마카다미아 초콜릿 (100g)
59105,32.0,57.0,6.2,리터 스포트 버터 비스킷 초콜릿(100g)
59106,32.0,54.0,8.0,리터 스포트 알파인 밀크초콜릿(100g)
59107,32.0,53.0,7.1,리터 스포트 초코 4종 미니미니 (1kg)
59108,27.0,60.0,7.0,리터 스포트 콘플레이크 초콜릿(100g)
59109,40.0,48.0,8.0,리터 스포트 화이트 홀 헤이즐넛 초콜릿(100g)
59110,41.0,48.0,7.0,리터 요거트 큐브(7.44kg)
59111,39.0,49.0,6.5,리터 초코큐브 땡큐 (176g)
59112,37.0,51.0,6.5,리터 초코큐브 초콜릿믹스(176g)
59113,45.0,35.0,8.5,리터 카카오셀렉션 스무스 55%(100g)
59114,50.0,27.0,7.0,리터 카카오셀렉션 인텐스 74% (100g)
59115,32.0,37.0,6.0,리터스포트 루돌프 큐브(83g)
59116,28.0,40.0,5.0,리터스포트 미니 윈터믹스(150g)
59117,48.0,30.0,7.5,리터스포트 미니 카카오셀렉션(150g)
59118,34.0,53.0,6.8,리터스포트 미니미터(1200g)
59119,28.0,40.0,5.0,리터스포트 산타 큐브(77g)
59120,33.0,54.0,7.0,리터스포트 어드벤트캘린더 스퀘어(347g)
59121,37.0,50.0,7.0,리터스포트 어드벤트캘린더 트리(208g)
59122,30.0,58.0,7.0,리터스포트 캐러멜아몬드(100g)
59123,37.0,52.0,5.8,리터스포트 코코넛마카롱(100g)
59124,20.0,27.0,4.0,리터스포트 트리 큐브(53g)
59125,27.0,45.0,7.0,리터스포트 펭귄 큐브(83g)
59126,9.3,73.3,11.1,베이글 칩스 시나몬 크런치맛
59127,7.2,71.4,13.5,베이글 칩스 씨솔트맛
59128,7.6,70.8,13.5,베이글 칩스 에브리띵
59129,7.2,71.4,13.4,베이글 칩스 할라피뇨맛
59130,0.7,76.0,5.1,사토 쿠리 시구레
59131,0.0,12.0,1.0,샤프트 골드베렌
59132,2.0,88.0,1.0,스미야키 커피 캔디
59133,21.0,69.0,7.3,스틱 비스킷
59134,0.0,26.0,2.0,아주끼 모나카
59135,3.2,96.0,1.2,아주끼 캔디
59136,16.0,64.0,14.0,오부쿠로 와사비맛 마메
59137,24.6,60.0,6.5,워커스 버터 다이제스티브 비스킷(150g)
59138,30.0,58.0,6.0,워커스 쇼트브레드 라운드 러브 스코틀랜드
59139,30.0,58.0,6.0,워커스 쇼트브레드 라운드(150g)
59140,30.0,58.0,6.0,워커스 쇼트브레드 오리지날(150g)
59141,28.7,59.5,5.5,워커스 쇼트브레드 트라이앵글(150g)
59142,30.0,58.2,5.6,워커스 쇼트브레드 페스티브 산타
59143,30.0,58.2,5.6,워커스 쇼트브레드 페스티브 스노우맨
59144,9.0,17.0,2.0,워커스 쇼트브레드 페스티브(29g)
59145,26.9,61.7,5.2,워커스 쇼트브레드 하이랜더스(200g)
59146,29.0,60.0,5.0,워커스 수트케이스 미니 핑거스 앤 초코 칩 쇼트브레드
59147,26.7,62.3,4.7,워커스 스트로베리 & 크림 비스킷(150g)
59148,24.5,60.2,6.0,워커스 오트&크랜베리 비스킷
59149,25.5,62.8,5.5,워커스 초콜릿 청크 비스킷
59150,30.6,56.6,6.1,워커스 초콜릿 청크&헤이즐넛 비스킷
59151,25.0,62.0,6.0,워커스 테디베어 미니 오트 앤 허니 비스킷
59152,26.0,63.3,5.0,워커스 토피&피칸 비스킷
59153,0.7,49.0,0.0,이마 캔디 그레이프
59154,1.0,48.0,0.0,이마 캔디 레몬맛
59155,12.0,42.0,6.0,이카 피넛
59156,0.3,80.0,5.0,카수가이 그레이프 구미
59157,9.0,38.0,7.0,카수가이 마메믹스
59158,0.5,80.0,5.0,카수가이 머스캣 구미
59159,0.4,76.0,5.0,카수가이 믹스 구미
59160,0.3,80.0,5.0,카수가이 수박맛 구미
59161,0.2,80.0,5.0,카수가이 피치 구미
59162,25.0,69.0,4.0,카프라이스 바닐라맛 웨이퍼롤
59163,10.0,36.0,4.0,카프라이스 클래식 헤이즐넛 & 코코아 웨이퍼롤 53g
59164,0.0,35.0,0.6,코로로 그레이프
59165,0.0,34.0,0.6,코로로 머스캣
59166,0.1,29.0,0.6,코로로 복숭아
59167,0.1,28.0,0.4,코로로 콜라향
59168,0.0,9.0,1.0,크나버 캐쉬 과자
59169,0.0,21.0,0.0,크레용 신짱 라무네
59170,0.0,20.0,0.0,크레용 신짱 멜론향 라무네
59171,0.0,16.0,0.0,크레용 신짱 파인애플향 라무네
59172,20.8,70.3,5.8,크리스피 코코넛 크런치 비스킷
59173,12.0,35.0,4.0,크림~오 밀크
59174,11.0,38.0,4.0,크림~오 바닐라향
59175,13.5,39.5,4.1,크림~오 비터 초코
59176,12.0,37.0,3.0,크림~오 코코아
59177,0.0,12.0,0.4,키오스 가든 과일주스
59178,0.0,12.0,0.2,키오스 가든 레몬에이드
59179,0.0,11.0,0.1,키오스 가든 사과주스
59180,0.0,11.0,0.8,키오스 가든 오렌지주스 비트
59181,0.0,11.0,0.8,키오스 가든 오렌지주스 스무스
59182,0.0,11.0,0.0,키오스 가든 핑크 레몬에이드
59183,8.1,64.0,3.0,토쿠노 밀크 마차 캔디
59184,7.0,83.0,3.1,토쿠노 밀크 캔디
59185,18.0,184.0,18.0,팬케이크 도라야끼
59186,3.0,33.9,3.0,팬케이크 도라야끼 마차
59187,0.0,37.0,4.0,페코 구미 복숭아맛
59188,0.0,36.0,4.0,페코 구미 포도맛
59189,2.4,44.0,1.0,푸쵸 스틱 캔디 그레이프
59190,2.1,45.0,1.0,푸쵸 스틱 캔디 소다향
59191,2.2,46.0,1.0,푸쵸 스틱 캔디 쥬시미라클
59192,2.1,45.0,1.0,푸쵸 스틱 캔디 콜라향
59193,0.2,77.5,4.7,프루티 부시(100G)
59194,0.0,76.5,6.8,하리보 골드베렌 컵(175g)
59195,0.0,69.0,5.0,하리보 골드베렌(80G)
59196,0.0,82.0,4.5,하리보 그레이프프루트
59197,0.1,76.0,7.5,하리보 다이노스(100g)
59198,0.0,65.0,4.0,하리보 러브 하트
59199,0.0,34.0,3.0,하리보 메가룰렛
59200,0.0,35.0,3.0,하리보 메가룰렛
59201,0.0,35.0,3.0,하리보 메가룰렛 사우어
59202,0.0,9.3,0.8,하리보 메리크리스마스(980g)
59203,5.0,59.0,2.0,하리보 발라스틱스 스트로베리크림향
59204,0.1,77.4,6.6,하리보 스위트사우어 베어스(175G)
59205,0.1,83.0,5.7,하리보 스타믹스 컵(175g)
59206,0.0,77.0,6.9,하리보 에어 퍼레이드
59207,0.0,65.4,4.1,하리보 워터멜론
59208,0.1,84.0,6.0,하리보 웜즈 사우어(100g)
59209,0.1,76.4,7.5,하리보 웜즈(100g)
59210,0.0,9.3,0.8,하리보 파티 펀
59211,0.0,77.0,6.6,하리보 판타지아(200G)
59212,0.5,83.0,0.5,하리보 프루트마니아 레몬
59213,0.5,83.0,0.5,하리보 프루트마니아 베리
59214,0.1,78.0,6.0,하리보 피치 컵
59215,5.0,81.0,2.6,하리보 피코발라(100G)
59216,0.0,9.0,1.0,하리보 할로윈 스케리 펀(980g)
59217,0.0,9.3,0.8,하리보 할로윈 파티(250g)
59218,0.0,19.0,2.0,하리보 해피 그레이프(1000G)
59219,0.1,77.7,5.8,하리보 해피 그레이프(100G)
59220,0.0,78.0,7.0,하리보 해피콜라향 사우어(200g)
59221,0.0,67.0,5.0,하리보 해피콜라향 젤리(80G)
59222,0.0,95.0,0.0,하카맛 아메
59223,0.0,9.3,3.0,해피콜라향 젤리(250G)
59224,5.5,15.5,1.8,헌터스 블랙트러플 포테이토칩
59225,12.0,66.0,12.0,헌틀리앤팔머스 세서밀 오리지널
59226,13.0,64.0,12.0,헌틀리앤팔머스 세서밀 클래식 파이브 그레인&씨드
59227,12.0,93.0,12.0,헌틀리앤팔머스 워터크래커
59228,31.0,158.0,24.0,헌틀리앤팔머스 크림크래커
59229,3.9,71.6,2.2,홋카이도 마차밀크캔디
59230,4.8,88.4,2.7,홋카이도 밀크 캔디
59231,2.0,27.7,0.5,후와린카 소프트 캔디
59232,6.0,67.0,3.0,후지야 밀키 캔디
59233,0.0,82.0,0.0,흑당 시오아메
59234,0.0,7.7,0.7,골드베렌(1000G)
59235,40.0,66.0,7.0,기라델리 씨솔트 스와레이(117.1g)
59236,28.0,64.0,4.0,기라델리 인텐스다크 솔티드 카라멜
59237,65.0,51.0,9.0,기라델리 인텐스다크 카카오 72%
59238,66.0,40.0,11.0,기라델리 인텐스다크 카카오 86%(117.1g)
59239,0.1,18.2,1.1,"델몬트 믹스드 후르츠 스낵(1,840g)"
59240,0.0,33.6,1.0,델몬트 푸룬주스
59241,0.1,18.2,1.1,델몬트 후르츠 스낵 베리 메들리(690g)
59242,13.0,30.5,2.8,불라 아이스 샌드위치 바닐라향
59243,26.0,52.0,7.0,불라 크리미 클래식 바닐라향
59244,13.8,18.6,2.5,불라 크리미 클래식 초코&바닐라 스틱
59245,28.0,58.0,8.0,불라 크리미 클래식 초코칩
59246,28.0,62.0,8.0,불라 크리미 클래식 쿠키&크림
59247,0.0,19.3,1.7,스타믹스(1000G)
59248,0.0,9.0,1.0,하리보 픽앤파티
59249,9.0,17.0,2.2,쌀로별 뻥쿠아즈 인절미
59250,11.0,24.0,2.0,달고나타르트
59251,13.0,34.0,1.0,초콜릿청크 101
59252,0.0,16.0,2.0,초콜릿칩 111
59253,0.0,17.0,1.0,다크초콜릿001
59254,30.0,62.0,6.0,리얼다크초콜릿 쿠키크런치 바크씬
59255,25.0,35.0,4.0,마카다미아쇼콜라 오리지널
59256,29.0,60.0,8.0,리얼밀크초콜릿 카라멜 초코볼
59257,21.0,46.0,10.0,아몬드피넛초콜릿
59258,7.0,19.0,2.0,미니벨
59259,7.0,8.0,1.0,마카다미아 쇼콜라
59260,20.0,39.0,4.0,마카다미아초콜릿
59261,7.0,10.0,2.0,리얼초코스틱 아몬드
59262,10.0,21.0,5.0,아몬드빼빼로
59263,14.0,22.0,3.0,리얼초코스틱 밀크크림
59264,14.0,22.0,3.0,리얼초코스틱 딸기요거트
59265,17.0,47.0,3.0,못난이팅톡다크초코
59266,51.0,56.0,10.0,제주섬 녹차초콜릿 바
59267,38.0,51.0,9.0,리얼다크초콜릿 아몬드바크씬
59268,26.0,45.0,8.0,아몬드 바크씬
59269,8.0,25.0,3.0,화이트쿠키 빼빼로
59270,42.0,47.0,8.0,리얼밀크초콜릿 헤이즐넛 모카 바크씬
59271,14.0,21.0,3.0,가나 핑크베리
59272,13.0,16.0,0.7,행복한쇼콜라띠에 다크초코
59273,13.0,16.0,0.7,행복한쇼콜라띠에 밀크초코
59274,11.0,14.0,2.0,화이트엔젤 큐티
59275,38.0,53.0,7.0,트러플
